MGRA,Area_Type,Area_Type_Num,EC_Tier,EC_Name,Loc_Type,HBHUR
11779,Rural,1,NULL,NULL,Rural,R
11780,Rural,1,NULL,NULL,Rural,R
11781,Suburban,2,NULL,NULL,Town,S
11782,Suburban,2,NULL,NULL,Town,S
11783,Suburban,2,NULL,NULL,Town,S
11784,Suburban,2,NULL,NULL,Town,S
11785,Rural,1,NULL,NULL,Rural,R
11786,Suburban,2,NULL,NULL,Town,S
11787,Rural,1,NULL,NULL,Rural,R
11788,Rural,1,NULL,NULL,Rural,R
11789,Rural,1,NULL,NULL,Rural,R
11790,Suburban,2,NULL,NULL,Town,S
11791,Suburban,2,NULL,NULL,Town,S
11792,Rural,1,NULL,NULL,Rural,R
11793,Suburban,2,NULL,NULL,Town,S
11794,Suburban,2,NULL,NULL,Town,S
11795,Suburban,2,NULL,NULL,Town,S
11796,Suburban,2,NULL,NULL,Town,S
11797,Suburban,2,NULL,NULL,Town,S
11798,Suburban,2,NULL,NULL,Town,S
11799,Suburban,2,NULL,NULL,Town,S
11800,Suburban,2,NULL,NULL,Town,S
11801,Suburban,2,NULL,NULL,Town,S
11802,Suburban,2,NULL,NULL,Town,S
11803,Suburban,2,NULL,NULL,Town,S
11804,Suburban,2,NULL,NULL,Town,S
11805,Suburban,2,NULL,NULL,Town,S
11806,Suburban,2,NULL,NULL,Town,S
11807,Suburban,2,NULL,NULL,Town,S
11808,Suburban,2,NULL,NULL,Town,S
11809,Suburban,2,NULL,NULL,Town,S
11810,Rural,1,NULL,NULL,Rural,R
11811,Suburban,2,NULL,NULL,Town,S
11812,Suburban,2,NULL,NULL,Town,S
11813,Suburban,2,NULL,NULL,Town,S
11814,Suburban,2,NULL,NULL,Town,S
11815,Suburban,2,NULL,NULL,Town,S
11816,Suburban,2,NULL,NULL,Town,S
11817,Suburban,2,NULL,NULL,Town,S
11818,Suburban,2,NULL,NULL,Town,S
11819,Suburban,2,NULL,NULL,Town,S
11820,Suburban,2,NULL,NULL,Town,S
11821,Suburban,2,NULL,NULL,Town,S
11822,Rural,1,NULL,NULL,Rural,R
11823,Suburban,2,NULL,NULL,Town,S
11824,Suburban,2,NULL,NULL,Town,S
11825,Suburban,2,NULL,NULL,Town,S
11826,Suburban,2,NULL,NULL,Town,S
11827,Rural,1,NULL,NULL,Rural,R
11828,Suburban,2,NULL,NULL,Town,S
11829,Suburban,2,NULL,NULL,Town,S
11830,Rural,1,NULL,NULL,Rural,R
11831,Rural,1,NULL,NULL,Rural,R
11832,Rural,1,NULL,NULL,Rural,R
11833,Suburban,2,NULL,NULL,Town,S
11834,Rural,1,NULL,NULL,Rural,R
11835,Rural,1,NULL,NULL,Rural,R
11836,Rural,1,NULL,NULL,Rural,R
11837,Rural,1,NULL,NULL,Rural,R
11838,Rural,1,NULL,NULL,Rural,R
11839,Suburban,2,NULL,NULL,Town,S
11840,Suburban,2,NULL,NULL,Town,S
11841,Suburban,2,NULL,NULL,Town,S
11842,Suburban,2,NULL,NULL,Town,S
11843,Suburban,2,NULL,NULL,Town,S
11844,Suburban,2,NULL,NULL,Town,S
11845,Suburban,2,NULL,NULL,Town,S
11846,Suburban,2,NULL,NULL,Town,S
11847,Suburban,2,NULL,NULL,Town,S
11848,Suburban,2,NULL,NULL,Town,S
11849,Suburban,2,NULL,NULL,Town,S
11850,Suburban,2,NULL,NULL,Town,S
11851,Suburban,2,NULL,NULL,Town,S
11852,Suburban,2,NULL,NULL,Town,S
11853,Suburban,2,NULL,NULL,Town,S
11854,Suburban,2,NULL,NULL,Town,S
11855,Suburban,2,NULL,NULL,Town,S
11856,Suburban,2,NULL,NULL,Town,S
11857,Suburban,2,NULL,NULL,Town,S
11858,Suburban,2,NULL,NULL,Town,S
11859,Suburban,2,NULL,NULL,Town,S
11860,Suburban,2,NULL,NULL,Town,S
11861,Suburban,2,NULL,NULL,Town,S
11862,Suburban,2,NULL,NULL,Town,S
11863,Suburban,2,NULL,NULL,Town,S
11864,Suburban,2,NULL,NULL,Town,S
11865,Suburban,2,NULL,NULL,Town,S
11866,Suburban,2,NULL,NULL,Town,S
11867,Suburban,2,NULL,NULL,Town,S
11868,Suburban,2,NULL,NULL,Town,S
11869,Suburban,2,NULL,NULL,Town,S
11870,Suburban,2,NULL,NULL,Town,S
11871,Suburban,2,NULL,NULL,Town,S
11872,Suburban,2,NULL,NULL,Town,S
11873,Suburban,2,NULL,NULL,Town,S
11874,Suburban,2,NULL,NULL,Town,S
11875,Suburban,2,NULL,NULL,Town,S
11876,Suburban,2,2,West Bernardo,Town,S
11877,Town Center,3,2,West Bernardo,Urban,U
11878,Town Center,3,2,West Bernardo,Urban,U
11879,Town Center,3,2,West Bernardo,Urban,U
11880,Town Center,3,2,West Bernardo,Urban,U
11881,Town Center,3,2,West Bernardo,Urban,U
11882,Town Center,3,2,West Bernardo,Urban,U
11883,Town Center,3,2,West Bernardo,Urban,U
11884,Town Center,3,2,West Bernardo,Urban,U
11885,Town Center,3,2,West Bernardo,Urban,U
11886,Town Center,3,2,West Bernardo,Urban,U
11887,Town Center,3,2,West Bernardo,Urban,U
11888,Town Center,3,2,West Bernardo,Urban,U
11889,Town Center,3,2,West Bernardo,Urban,U
11890,Town Center,3,2,West Bernardo,Urban,U
11891,Town Center,3,2,West Bernardo,Urban,U
11892,Town Center,3,2,West Bernardo,Urban,U
11893,Town Center,3,2,West Bernardo,Urban,U
11894,Suburban,2,NULL,NULL,Town,S
11895,Town Center,3,2,West Bernardo,Urban,U
11896,Suburban,2,NULL,NULL,Town,S
11897,Suburban,2,NULL,NULL,Town,S
11898,Suburban,2,NULL,NULL,Town,S
11899,Suburban,2,NULL,NULL,Town,S
11900,Suburban,2,NULL,NULL,Town,S
11901,Suburban,2,NULL,NULL,Town,S
11902,Suburban,2,2,West Bernardo,Town,S
11903,Town Center,3,2,West Bernardo,Urban,U
11904,Town Center,3,2,West Bernardo,Urban,U
11905,Town Center,3,2,West Bernardo,Urban,U
11906,Town Center,3,2,West Bernardo,Urban,U
11907,Suburban,2,NULL,NULL,Town,S
11908,Suburban,2,2,West Bernardo,Town,S
11909,Town Center,3,2,West Bernardo,Urban,U
11910,Suburban,2,NULL,NULL,Town,S
11911,Suburban,2,NULL,NULL,Town,S
11912,Suburban,2,NULL,NULL,Town,S
11913,Suburban,2,NULL,NULL,Town,S
11914,Suburban,2,NULL,NULL,Town,S
11915,Town Center,3,2,West Bernardo,Urban,U
11916,Suburban,2,NULL,NULL,Town,S
11917,Suburban,2,NULL,NULL,Town,S
11918,Suburban,2,NULL,NULL,Town,S
11919,Rural,1,NULL,NULL,Rural,R
11920,Suburban,2,NULL,NULL,Town,S
11921,Suburban,2,NULL,NULL,Town,S
11922,Suburban,2,NULL,NULL,Town,S
11923,Suburban,2,NULL,NULL,Town,S
11924,Suburban,2,NULL,NULL,Town,S
11925,Suburban,2,NULL,NULL,Town,S
11926,Suburban,2,NULL,NULL,Town,S
11927,Suburban,2,NULL,NULL,Town,S
11928,Suburban,2,NULL,NULL,Town,S
11929,Suburban,2,NULL,NULL,Town,S
11930,Suburban,2,NULL,NULL,Town,S
11931,Rural,1,NULL,NULL,Rural,R
11932,Suburban,2,NULL,NULL,Town,S
11933,Suburban,2,NULL,NULL,Town,S
11934,Suburban,2,NULL,NULL,Town,S
11935,Suburban,2,NULL,NULL,Town,S
11936,Suburban,2,NULL,NULL,Town,S
11937,Suburban,2,NULL,NULL,Town,S
11938,Suburban,2,NULL,NULL,Town,S
11939,Suburban,2,NULL,NULL,Town,S
11940,Suburban,2,NULL,NULL,Town,S
11941,Suburban,2,NULL,NULL,Town,S
11942,Suburban,2,NULL,NULL,Town,S
11943,Suburban,2,NULL,NULL,Town,S
11944,Suburban,2,NULL,NULL,Town,S
11945,Suburban,2,NULL,NULL,Town,S
11946,Suburban,2,NULL,NULL,Town,S
11947,Suburban,2,NULL,NULL,Town,S
11948,Suburban,2,NULL,NULL,Town,S
11949,Suburban,2,NULL,NULL,Town,S
11950,Suburban,2,4,Rancho Peñasquitos,Town,S
11951,Suburban,2,4,Rancho Peñasquitos,Town,S
11952,Suburban,2,4,Rancho Peñasquitos,Town,S
11953,Suburban,2,NULL,NULL,Town,S
11954,Suburban,2,NULL,NULL,Town,S
11955,Suburban,2,NULL,NULL,Town,S
11956,Suburban,2,NULL,NULL,Town,S
11957,Suburban,2,NULL,NULL,Town,S
11958,Rural,1,NULL,NULL,Rural,R
11959,Rural,1,NULL,NULL,Rural,R
11960,Suburban,2,NULL,NULL,Town,S
11961,Suburban,2,NULL,NULL,Town,S
11962,Rural,1,NULL,NULL,Rural,R
11963,Suburban,2,NULL,NULL,Town,S
11964,Suburban,2,NULL,NULL,Town,S
11965,Suburban,2,NULL,NULL,Town,S
11966,Suburban,2,NULL,NULL,Town,S
11967,Suburban,2,NULL,NULL,Town,S
11968,Suburban,2,NULL,NULL,Town,S
11969,Suburban,2,NULL,NULL,Town,S
11970,Suburban,2,NULL,NULL,Town,S
11971,Suburban,2,NULL,NULL,Town,S
11972,Suburban,2,NULL,NULL,Town,S
11973,Rural,1,NULL,NULL,Rural,R
11974,Suburban,2,NULL,NULL,Town,S
11975,Suburban,2,NULL,NULL,Town,S
11976,Suburban,2,NULL,NULL,Town,S
11977,Suburban,2,NULL,NULL,Town,S
11978,Suburban,2,NULL,NULL,Town,S
11979,Suburban,2,NULL,NULL,Town,S
11980,Suburban,2,NULL,NULL,Town,S
11981,Suburban,2,NULL,NULL,Town,S
11982,Suburban,2,NULL,NULL,Town,S
11983,Suburban,2,NULL,NULL,Town,S
11984,Suburban,2,NULL,NULL,Town,S
11985,Suburban,2,NULL,NULL,Town,S
11986,Suburban,2,NULL,NULL,Town,S
11987,Suburban,2,NULL,NULL,Town,S
11988,Suburban,2,NULL,NULL,Town,S
11989,Suburban,2,NULL,NULL,Town,S
11990,Suburban,2,NULL,NULL,Town,S
11991,Suburban,2,NULL,NULL,Town,S
11992,Suburban,2,NULL,NULL,Town,S
11993,Suburban,2,NULL,NULL,Town,S
11994,Suburban,2,NULL,NULL,Town,S
11995,Suburban,2,NULL,NULL,Town,S
11996,Suburban,2,NULL,NULL,Town,S
11997,Suburban,2,NULL,NULL,Town,S
11998,Suburban,2,NULL,NULL,Town,S
11999,Suburban,2,NULL,NULL,Town,S
12000,Suburban,2,NULL,NULL,Town,S
12001,Suburban,2,NULL,NULL,Town,S
12002,Suburban,2,NULL,NULL,Town,S
12003,Suburban,2,NULL,NULL,Town,S
12004,Suburban,2,NULL,NULL,Town,S
12005,Suburban,2,NULL,NULL,Town,S
12006,Suburban,2,NULL,NULL,Town,S
12007,Suburban,2,NULL,NULL,Town,S
12008,Suburban,2,NULL,NULL,Town,S
12009,Suburban,2,NULL,NULL,Town,S
12010,Suburban,2,NULL,NULL,Town,S
12011,Suburban,2,NULL,NULL,Town,S
12012,Suburban,2,NULL,NULL,Town,S
12013,Suburban,2,NULL,NULL,Town,S
12014,Suburban,2,NULL,NULL,Town,S
12015,Suburban,2,NULL,NULL,Town,S
12016,Suburban,2,NULL,NULL,Town,S
12017,Suburban,2,NULL,NULL,Town,S
12018,Suburban,2,NULL,NULL,Town,S
12019,Suburban,2,4,Rancho Peñasquitos,Town,S
12020,Suburban,2,4,Rancho Peñasquitos,Town,S
12021,Suburban,2,4,Rancho Peñasquitos,Town,S
12022,Suburban,2,4,Rancho Peñasquitos,Town,S
12023,Suburban,2,4,Rancho Peñasquitos,Town,S
12024,Suburban,2,4,Rancho Peñasquitos,Town,S
12025,Suburban,2,4,Rancho Peñasquitos,Town,S
12026,Suburban,2,4,Rancho Peñasquitos,Town,S
12027,Suburban,2,4,Rancho Peñasquitos,Town,S
12028,Suburban,2,NULL,NULL,Town,S
12029,Suburban,2,NULL,NULL,Town,S
12030,Suburban,2,NULL,NULL,Town,S
12031,Suburban,2,NULL,NULL,Town,S
12032,Suburban,2,NULL,NULL,Town,S
12033,Suburban,2,NULL,NULL,Town,S
12034,Suburban,2,NULL,NULL,Town,S
12035,Suburban,2,NULL,NULL,Town,S
12036,Suburban,2,NULL,NULL,Town,S
12037,Suburban,2,NULL,NULL,Town,S
12038,Suburban,2,NULL,NULL,Town,S
12039,Suburban,2,NULL,NULL,Town,S
12040,Suburban,2,NULL,NULL,Town,S
12041,Suburban,2,NULL,NULL,Town,S
12042,Suburban,2,NULL,NULL,Town,S
12043,Suburban,2,4,Rancho Peñasquitos,Town,S
12044,Suburban,2,NULL,NULL,Town,S
12045,Suburban,2,NULL,NULL,Town,S
12046,Suburban,2,NULL,NULL,Town,S
12047,Suburban,2,NULL,NULL,Town,S
12048,Suburban,2,NULL,NULL,Town,S
12049,Suburban,2,NULL,NULL,Town,S
12050,Suburban,2,NULL,NULL,Town,S
12051,Suburban,2,NULL,NULL,Town,S
12052,Suburban,2,NULL,NULL,Town,S
12053,Suburban,2,NULL,NULL,Town,S
12054,Suburban,2,NULL,NULL,Town,S
12055,Suburban,2,NULL,NULL,Town,S
12056,Suburban,2,NULL,NULL,Town,S
12057,Suburban,2,4,Rancho Peñasquitos,Town,S
12058,Suburban,2,4,Rancho Peñasquitos,Town,S
12059,Suburban,2,4,Rancho Peñasquitos,Town,S
12060,Suburban,2,NULL,NULL,Town,S
12061,Suburban,2,4,Rancho Peñasquitos,Town,S
12062,Suburban,2,4,Rancho Peñasquitos,Town,S
12063,Suburban,2,4,Rancho Peñasquitos,Town,S
12064,Suburban,2,4,Rancho Peñasquitos,Town,S
12065,Suburban,2,4,Rancho Peñasquitos,Town,S
12066,Suburban,2,4,Rancho Peñasquitos,Town,S
12067,Suburban,2,NULL,NULL,Town,S
12068,Suburban,2,NULL,NULL,Town,S
12069,Suburban,2,NULL,NULL,Town,S
12070,Suburban,2,NULL,NULL,Town,S
12071,Suburban,2,NULL,NULL,Town,S
12072,Suburban,2,NULL,NULL,Town,S
12073,Suburban,2,NULL,NULL,Town,S
12074,Rural,1,NULL,NULL,Rural,R
12075,Suburban,2,NULL,NULL,Town,S
12076,Suburban,2,NULL,NULL,Town,S
12077,Suburban,2,NULL,NULL,Town,S
12078,Suburban,2,NULL,NULL,Town,S
12079,Rural,1,NULL,NULL,Rural,R
12080,Suburban,2,NULL,NULL,Town,S
12081,Suburban,2,NULL,NULL,Town,S
12082,Suburban,2,NULL,NULL,Town,S
12083,Suburban,2,NULL,NULL,Town,S
12084,Suburban,2,3,Rancho Bernardo,Town,S
12085,Suburban,2,NULL,NULL,Town,S
12086,Suburban,2,NULL,NULL,Town,S
12087,Suburban,2,NULL,NULL,Town,S
12088,Suburban,2,NULL,NULL,Town,S
12089,Suburban,2,NULL,NULL,Town,S
12090,Suburban,2,NULL,NULL,Town,S
12091,Suburban,2,NULL,NULL,Town,S
12092,Suburban,2,NULL,NULL,Town,S
12093,Suburban,2,NULL,NULL,Town,S
12094,Suburban,2,NULL,NULL,Town,S
12095,Suburban,2,NULL,NULL,Town,S
12096,Suburban,2,NULL,NULL,Town,S
12097,Suburban,2,NULL,NULL,Town,S
12098,Suburban,2,NULL,NULL,Town,S
12099,Suburban,2,NULL,NULL,Town,S
12100,Suburban,2,NULL,NULL,Town,S
12101,Suburban,2,NULL,NULL,Town,S
12102,Suburban,2,NULL,NULL,Town,S
12103,Suburban,2,NULL,NULL,Town,S
12104,Suburban,2,NULL,NULL,Town,S
12105,Suburban,2,NULL,NULL,Town,S
12106,Suburban,2,NULL,NULL,Town,S
12107,Suburban,2,NULL,NULL,Town,S
12108,Suburban,2,NULL,NULL,Town,S
12109,Suburban,2,NULL,NULL,Town,S
12110,Suburban,2,NULL,NULL,Town,S
12111,Suburban,2,NULL,NULL,Town,S
12112,Suburban,2,NULL,NULL,Town,S
12113,Suburban,2,NULL,NULL,Town,S
12114,Suburban,2,NULL,NULL,Town,S
12115,Suburban,2,NULL,NULL,Town,S
12116,Suburban,2,NULL,NULL,Town,S
12117,Suburban,2,NULL,NULL,Town,S
12118,Suburban,2,NULL,NULL,Town,S
12119,Suburban,2,NULL,NULL,Town,S
12120,Suburban,2,4,Poway,Town,S
12121,Suburban,2,4,Poway,Town,S
12122,Suburban,2,NULL,NULL,Town,S
12123,Suburban,2,4,Poway,Town,S
12124,Suburban,2,4,Poway,Town,S
12125,Suburban,2,NULL,NULL,Town,S
12126,Suburban,2,NULL,NULL,Town,S
12127,Suburban,2,NULL,NULL,Town,S
12128,Suburban,2,NULL,NULL,Town,S
12129,Suburban,2,NULL,NULL,Town,S
12130,Suburban,2,NULL,NULL,Town,S
12131,Suburban,2,NULL,NULL,Town,S
12132,Suburban,2,NULL,NULL,Town,S
12133,Suburban,2,NULL,NULL,Town,S
12134,Suburban,2,NULL,NULL,Town,S
12135,Suburban,2,NULL,NULL,Town,S
12136,Suburban,2,NULL,NULL,Town,S
12137,Suburban,2,NULL,NULL,Town,S
12138,Suburban,2,NULL,NULL,Town,S
12139,Suburban,2,NULL,NULL,Town,S
12140,Suburban,2,NULL,NULL,Town,S
12141,Suburban,2,NULL,NULL,Town,S
12142,Suburban,2,NULL,NULL,Town,S
12143,Suburban,2,NULL,NULL,Town,S
12144,Suburban,2,NULL,NULL,Town,S
12145,Suburban,2,NULL,NULL,Town,S
12146,Suburban,2,NULL,NULL,Town,S
12147,Suburban,2,NULL,NULL,Town,S
12148,Suburban,2,4,Poway,Town,S
12149,Suburban,2,4,Poway,Town,S
12150,Suburban,2,4,Poway,Town,S
12151,Suburban,2,NULL,NULL,Town,S
12152,Suburban,2,NULL,NULL,Town,S
12153,Suburban,2,NULL,NULL,Town,S
12154,Suburban,2,NULL,NULL,Town,S
12155,Suburban,2,NULL,NULL,Town,S
12156,Suburban,2,NULL,NULL,Town,S
12157,Suburban,2,4,Poway,Town,S
12158,Suburban,2,NULL,NULL,Town,S
12159,Suburban,2,NULL,NULL,Town,S
12160,Suburban,2,NULL,NULL,Town,S
12161,Suburban,2,NULL,NULL,Town,S
12162,Suburban,2,NULL,NULL,Town,S
12163,Suburban,2,NULL,NULL,Town,S
12164,Suburban,2,4,Poway,Town,S
12165,Suburban,2,4,Poway,Town,S
12166,Suburban,2,4,Poway,Town,S
12167,Suburban,2,4,Poway,Town,S
12168,Suburban,2,4,Poway,Town,S
12169,Suburban,2,4,Poway,Town,S
12170,Suburban,2,4,Poway,Town,S
12171,Suburban,2,4,Poway,Town,S
12172,Suburban,2,4,Poway,Town,S
12173,Suburban,2,4,Poway,Town,S
12174,Suburban,2,4,Poway,Town,S
12175,Suburban,2,4,Poway,Town,S
12176,Suburban,2,4,Poway,Town,S
12177,Suburban,2,4,Poway,Town,S
12178,Suburban,2,4,Poway,Town,S
12179,Suburban,2,NULL,NULL,Town,S
12180,Suburban,2,NULL,NULL,Town,S
12181,Suburban,2,NULL,NULL,Town,S
12182,Suburban,2,NULL,NULL,Town,S
12183,Suburban,2,NULL,NULL,Town,S
12184,Suburban,2,NULL,NULL,Town,S
12185,Suburban,2,NULL,NULL,Town,S
12186,Suburban,2,NULL,NULL,Town,S
12187,Suburban,2,NULL,NULL,Town,S
12188,Suburban,2,NULL,NULL,Town,S
12189,Suburban,2,NULL,NULL,Town,S
12190,Suburban,2,NULL,NULL,Town,S
12191,Suburban,2,NULL,NULL,Town,S
12192,Suburban,2,NULL,NULL,Town,S
12193,Suburban,2,NULL,NULL,Town,S
12194,Suburban,2,NULL,NULL,Town,S
12195,Suburban,2,NULL,NULL,Town,S
12196,Suburban,2,NULL,NULL,Town,S
12197,Suburban,2,NULL,NULL,Town,S
12198,Suburban,2,NULL,NULL,Town,S
12199,Suburban,2,NULL,NULL,Town,S
12200,Suburban,2,NULL,NULL,Town,S
12201,Suburban,2,NULL,NULL,Town,S
12202,Suburban,2,NULL,NULL,Town,S
12203,Suburban,2,NULL,NULL,Town,S
12204,Suburban,2,NULL,NULL,Town,S
12205,Suburban,2,NULL,NULL,Town,S
12206,Suburban,2,4,Rancho Peñasquitos,Town,S
12207,Suburban,2,4,Rancho Peñasquitos,Town,S
12208,Suburban,2,4,Rancho Peñasquitos,Town,S
12209,Suburban,2,4,Rancho Peñasquitos,Town,S
12210,Suburban,2,4,Rancho Peñasquitos,Town,S
12211,Suburban,2,4,Rancho Peñasquitos,Town,S
12212,Suburban,2,4,Rancho Peñasquitos,Town,S
12213,Suburban,2,4,Rancho Peñasquitos,Town,S
12214,Suburban,2,4,Rancho Peñasquitos,Town,S
12215,Suburban,2,NULL,NULL,Town,S
12216,Suburban,2,NULL,NULL,Town,S
12217,Town Center,3,4,Rancho Peñasquitos,Urban,U
12218,Suburban,2,NULL,NULL,Town,S
12219,Suburban,2,4,Rancho Peñasquitos,Town,S
12220,Suburban,2,NULL,NULL,Town,S
12221,Suburban,2,NULL,NULL,Town,S
12222,Suburban,2,NULL,NULL,Town,S
12223,Suburban,2,NULL,NULL,Town,S
12224,Suburban,2,NULL,NULL,Town,S
12225,Suburban,2,NULL,NULL,Town,S
12226,Suburban,2,3,Scripps Ranch,Town,S
12227,Suburban,2,3,Scripps Ranch,Town,S
12228,Suburban,2,3,Scripps Ranch,Town,S
12229,Suburban,2,4,Rancho Peñasquitos,Town,S
12230,Suburban,2,4,Rancho Peñasquitos,Town,S
12231,Suburban,2,4,Rancho Peñasquitos,Town,S
12232,Suburban,2,NULL,NULL,Town,S
12233,Suburban,2,NULL,NULL,Town,S
12234,Suburban,2,NULL,NULL,Town,S
12235,Suburban,2,NULL,NULL,Town,S
12236,Suburban,2,NULL,NULL,Town,S
12237,Suburban,2,NULL,NULL,Town,S
12238,Suburban,2,NULL,NULL,Town,S
12239,Suburban,2,NULL,NULL,Town,S
12240,Suburban,2,NULL,NULL,Town,S
12241,Suburban,2,NULL,NULL,Town,S
12242,Suburban,2,NULL,NULL,Town,S
12243,Suburban,2,NULL,NULL,Town,S
12244,Suburban,2,NULL,NULL,Town,S
12245,Suburban,2,NULL,NULL,Town,S
12246,Suburban,2,NULL,NULL,Town,S
12247,Suburban,2,NULL,NULL,Town,S
12248,Suburban,2,NULL,NULL,Town,S
12249,Suburban,2,NULL,NULL,Town,S
12250,Suburban,2,NULL,NULL,Town,S
12251,Suburban,2,NULL,NULL,Town,S
12252,Suburban,2,NULL,NULL,Town,S
12253,Suburban,2,4,Rancho Peñasquitos,Town,S
12254,Suburban,2,NULL,NULL,Town,S
12255,Suburban,2,NULL,NULL,Town,S
12256,Suburban,2,NULL,NULL,Town,S
12257,Suburban,2,NULL,NULL,Town,S
12258,Suburban,2,NULL,NULL,Town,S
12259,Suburban,2,NULL,NULL,Town,S
12260,Suburban,2,NULL,NULL,Town,S
12261,Suburban,2,NULL,NULL,Town,S
12262,Suburban,2,NULL,NULL,Town,S
12263,Suburban,2,NULL,NULL,Town,S
12264,Suburban,2,NULL,NULL,Town,S
12265,Suburban,2,NULL,NULL,Town,S
12266,Suburban,2,NULL,NULL,Town,S
12267,Suburban,2,NULL,NULL,Town,S
12268,Suburban,2,NULL,NULL,Town,S
12269,Suburban,2,NULL,NULL,Town,S
12270,Suburban,2,NULL,NULL,Town,S
12271,Suburban,2,NULL,NULL,Town,S
12272,Suburban,2,NULL,NULL,Town,S
12273,Suburban,2,NULL,NULL,Town,S
12274,Suburban,2,NULL,NULL,Town,S
12275,Suburban,2,NULL,NULL,Town,S
12276,Suburban,2,NULL,NULL,Town,S
12277,Suburban,2,NULL,NULL,Town,S
12278,Suburban,2,NULL,NULL,Town,S
12279,Suburban,2,NULL,NULL,Town,S
12280,Suburban,2,NULL,NULL,Town,S
12281,Suburban,2,NULL,NULL,Town,S
12282,Suburban,2,NULL,NULL,Town,S
12283,Suburban,2,NULL,NULL,Town,S
12284,Suburban,2,NULL,NULL,Town,S
12285,Suburban,2,NULL,NULL,Town,S
12286,Suburban,2,NULL,NULL,Town,S
12287,Suburban,2,3,Scripps Ranch,Town,S
12288,Suburban,2,NULL,NULL,Town,S
12289,Suburban,2,3,Scripps Ranch,Town,S
12290,Suburban,2,NULL,NULL,Town,S
12291,Suburban,2,NULL,NULL,Town,S
12292,Suburban,2,NULL,NULL,Town,S
12293,Suburban,2,NULL,NULL,Town,S
12294,Suburban,2,NULL,NULL,Town,S
12295,Suburban,2,NULL,NULL,Town,S
12296,Suburban,2,NULL,NULL,Town,S
12297,Suburban,2,NULL,NULL,Town,S
12298,Suburban,2,NULL,NULL,Town,S
12299,Suburban,2,NULL,NULL,Town,S
12300,Suburban,2,NULL,NULL,Town,S
12301,Suburban,2,NULL,NULL,Town,S
12302,Suburban,2,NULL,NULL,Town,S
12303,Suburban,2,NULL,NULL,Town,S
12304,Suburban,2,NULL,NULL,Town,S
12305,Suburban,2,NULL,NULL,Town,S
12306,Suburban,2,NULL,NULL,Town,S
12307,Suburban,2,NULL,NULL,Town,S
12308,Suburban,2,NULL,NULL,Town,S
12309,Suburban,2,NULL,NULL,Town,S
12310,Suburban,2,NULL,NULL,Town,S
12311,Suburban,2,NULL,NULL,Town,S
12312,Suburban,2,NULL,NULL,Town,S
12313,Suburban,2,NULL,NULL,Town,S
12314,Suburban,2,NULL,NULL,Town,S
12315,Suburban,2,NULL,NULL,Town,S
12316,Suburban,2,NULL,NULL,Town,S
12317,Suburban,2,4,Poway,Town,S
12318,Suburban,2,4,Poway,Town,S
12319,Suburban,2,4,Poway,Town,S
12320,Suburban,2,4,Poway,Town,S
12321,Suburban,2,4,Poway,Town,S
12322,Suburban,2,4,Poway,Town,S
12323,Suburban,2,4,Poway,Town,S
12324,Suburban,2,4,Poway,Town,S
12325,Suburban,2,NULL,NULL,Town,S
12326,Suburban,2,4,Poway,Town,S
12327,Suburban,2,4,Poway,Town,S
12328,Suburban,2,4,Poway,Town,S
12329,Suburban,2,4,Poway,Town,S
12330,Suburban,2,4,Poway,Town,S
12331,Suburban,2,4,Poway,Town,S
12332,Suburban,2,4,Poway,Town,S
12333,Suburban,2,4,Poway,Town,S
12334,Suburban,2,4,Poway,Town,S
12335,Suburban,2,4,Poway,Town,S
12336,Suburban,2,4,Poway,Town,S
12337,Suburban,2,4,Poway,Town,S
12338,Suburban,2,NULL,NULL,Town,S
12339,Suburban,2,NULL,NULL,Town,S
12340,Suburban,2,NULL,NULL,Town,S
12341,Suburban,2,NULL,NULL,Town,S
12342,Suburban,2,NULL,NULL,Town,S
12343,Suburban,2,NULL,NULL,Town,S
12344,Suburban,2,NULL,NULL,Town,S
12345,Suburban,2,NULL,NULL,Town,S
12346,Town Center,3,3,Scripps Poway,Urban,U
12347,Suburban,2,NULL,NULL,Town,S
12348,Suburban,2,NULL,NULL,Town,S
12349,Town Center,3,3,Scripps Poway,Urban,U
12350,Town Center,3,3,Scripps Poway,Urban,U
12351,Suburban,2,NULL,NULL,Town,S
12352,Suburban,2,NULL,NULL,Town,S
12353,Town Center,3,3,Scripps Poway,Urban,U
12354,Suburban,2,NULL,NULL,Town,S
12355,Town Center,3,3,Scripps Poway,Urban,U
12356,Suburban,2,NULL,NULL,Town,S
12357,Suburban,2,NULL,NULL,Town,S
12358,Suburban,2,NULL,NULL,Town,S
12359,Suburban,2,NULL,NULL,Town,S
12360,Suburban,2,NULL,NULL,Town,S
12361,Suburban,2,NULL,NULL,Town,S
12362,Suburban,2,NULL,NULL,Town,S
12363,Town Center,3,4,Poway,Urban,U
12364,Town Center,3,4,Poway,Urban,U
12365,Town Center,3,4,Poway,Urban,U
12366,Town Center,3,4,Poway,Urban,U
12367,Town Center,3,4,Poway,Urban,U
12368,Town Center,3,4,Poway,Urban,U
12369,Town Center,3,4,Poway,Urban,U
12370,Town Center,3,4,Poway,Urban,U
12371,Town Center,3,4,Poway,Urban,U
12372,Suburban,2,4,Poway,Town,S
12373,Suburban,2,NULL,NULL,Town,S
12374,Suburban,2,NULL,NULL,Town,S
12375,Suburban,2,NULL,NULL,Town,S
