mgra,Marea
1003,SD-Urban-TransitService
1004,SD-Urban-TransitService
1006,SD-Urban-TransitService
1007,SD-Urban-TransitService
1008,SD-Urban-TransitService
1009,SD-Urban-TransitService
1010,SD-Urban-TransitService
1011,SD-Urban-TransitService
1005,SD-Urban-TransitService
1012,SD-Urban-TransitService
1013,SD-Urban-TransitService
1014,SD-Urban-TransitService
1015,SD-Urban-TransitService
1016,SD-Urban-TransitService
1017,SD-Urban-TransitService
1018,SD-Urban-TransitService
1019,SD-Urban-TransitService
1023,SD-Urban-TransitService
1024,SD-Urban-TransitService
1025,SD-Urban-TransitService
1026,SD-Urban-TransitService
1020,SD-Urban-TransitService
1021,SD-Urban-TransitService
1022,SD-Urban-TransitService
1027,SD-Urban-TransitService
1028,SD-Urban-TransitService
1029,SD-Urban-TransitService
1030,SD-Urban-TransitService
1031,None
1033,None
1034,None
1035,None
1032,SD-Urban-TransitService
1036,SD-Urban-TransitService
1037,SD-Urban-TransitService
1038,SD-Urban-TransitService
1039,SD-Urban-TransitService
1040,None
1041,SD-Urban-TransitService
1042,SD-Urban-TransitService
1047,SD-Urban-TransitService
1048,SD-Urban-TransitService
1049,SD-Urban-TransitService
1050,SD-Urban-TransitService
1043,SD-Urban-TransitService
1044,SD-Urban-TransitService
1051,SD-Urban-TransitService
1052,SD-Urban-TransitService
1053,SD-Urban-TransitService
1054,SD-Urban-TransitService
1055,SD-Urban-TransitService
1056,SD-Urban-TransitService
1045,None
1046,None
1057,SD-Urban-TransitService
1058,SD-Urban-TransitService
1059,SD-Urban-TransitService
1060,SD-Urban-TransitService
1061,SD-Urban-TransitService
1062,SD-Urban-TransitService
1064,SD-Urban-TransitService
1067,SD-Urban-TransitService
1063,SD-Urban-TransitService
1065,SD-Urban-TransitService
1076,SD-Urban-TransitService
1066,SD-Urban-TransitService
1068,SD-Urban-TransitService
1069,SD-Urban-TransitService
1077,SD-Urban-TransitService
1070,SD-Urban-TransitService
1071,SD-Urban-TransitService
1072,SD-Urban-TransitService
1073,SD-Urban-TransitService
1074,SD-Urban-TransitService
1075,SD-Urban-TransitService
1078,SD-Urban-TransitService
1092,SD-Urban-TransitService
1100,SD-Urban-TransitService
1079,SD-Urban-TransitService
1080,SD-Urban-TransitService
1081,SD-Urban-TransitService
1082,SD-Urban-TransitService
1083,SD-Urban-TransitService
1084,SD-Urban-TransitService
1085,SD-Urban-TransitService
1086,SD-Urban-TransitService
1087,SD-Urban-TransitService
1088,SD-Urban-TransitService
1089,SD-Urban-TransitService
1090,SD-Urban-TransitService
1093,SD-Urban-TransitService
1094,SD-Urban-TransitService
1095,SD-Urban-TransitService
1091,SD-Urban-TransitService
1096,SD-Urban-TransitService
1097,SD-Urban-TransitService
1098,SD-Urban-TransitService
1099,SD-Urban-TransitService
1101,SD-Urban-TransitService
1102,SD-Urban-TransitService
1103,SD-Urban-TransitService
1104,SD-Urban-TransitService
1105,SD-Urban-TransitService
1106,SD-Urban-TransitService
1107,SD-Urban-TransitService
1108,SD-Urban-TransitService
1109,SD-Urban-TransitService
1110,SD-Urban-TransitService
1111,SD-Urban-TransitService
1112,SD-Urban-TransitService
1113,SD-Urban-TransitService
1114,SD-Urban-TransitService
1115,SD-Urban-TransitService
1116,SD-Urban-TransitService
1117,SD-Urban-TransitService
1118,SD-Urban-TransitService
1119,SD-Urban-TransitService
1120,SD-Urban-TransitService
1121,SD-Urban-TransitService
1122,SD-Urban-TransitService
1123,SD-Urban-TransitService
1124,SD-Urban-TransitService
1125,SD-Urban-TransitService
1126,SD-Urban-TransitService
1127,SD-Urban-TransitService
1128,SD-Urban-TransitService
1129,SD-Urban-TransitService
1130,SD-Urban-TransitService
1131,SD-Urban-TransitService
1132,SD-Urban-TransitService
1133,SD-Urban-TransitService
1134,SD-Urban-TransitService
1135,SD-Urban-TransitService
1136,SD-Urban-TransitService
1137,SD-Urban-TransitService
1138,SD-Urban-TransitService
1154,SD-Urban-TransitService
1155,SD-Urban-TransitService
1139,SD-Urban-TransitService
1140,SD-Urban-TransitService
1142,SD-Urban-TransitService
1144,SD-Urban-TransitService
1145,SD-Urban-TransitService
1160,SD-Urban-TransitService
1168,SD-Urban-TransitService
9595,SD-Urban-TransitService
1141,SD-Urban-TransitService
1143,SD-Urban-TransitService
1146,SD-Urban-TransitService
1147,SD-Urban-TransitService
1148,SD-Urban-TransitService
1149,SD-Urban-TransitService
1150,SD-Urban-TransitService
1151,SD-Urban-TransitService
1152,SD-Urban-TransitService
1153,SD-Urban-TransitService
1161,SD-Urban-TransitService
1156,SD-Urban-TransitService
1157,SD-Urban-TransitService
1158,SD-Urban-TransitService
1159,SD-Urban-TransitService
1162,SD-Urban-TransitService
1163,SD-Urban-TransitService
1164,SD-Urban-TransitService
1165,SD-Urban-TransitService
1166,SD-Urban-TransitService
1167,SD-Urban-TransitService
1169,SD-Urban-TransitService
1170,SD-Urban-TransitService
1171,SD-Urban-TransitService
1172,SD-Urban-TransitService
1173,None
1174,None
1175,None
1176,None
1187,None
1177,SD-Urban-TransitService
1184,SD-Urban-TransitService
1185,SD-Urban-TransitService
1186,SD-Urban-TransitService
1188,SD-Urban-TransitService
1189,SD-Urban-TransitService
1190,SD-Urban-TransitService
1178,SD-Urban-TransitService
1182,SD-Urban-TransitService
1179,SD-Urban-TransitService
1180,SD-Urban-TransitService
1181,SD-Urban-TransitService
1183,SD-Urban-TransitService
1191,SD-Urban-TransitService
1192,SD-Urban-TransitService
1193,SD-Urban-TransitService
1194,SD-Urban-TransitService
1195,SD-Urban-TransitService
1196,SD-Urban-TransitService
1197,SD-Urban-TransitService
1198,SD-Urban-TransitService
1200,SD-Urban-TransitService
1204,SD-Urban-TransitService
1199,SD-Urban-TransitService
1201,SD-Urban-TransitService
1202,SD-Urban-TransitService
1203,SD-Urban-TransitService
1205,SD-Urban-TransitService
1206,SD-Urban-TransitService
1207,SD-Urban-TransitService
1211,SD-Urban-TransitService
1212,SD-Urban-TransitService
1213,SD-Urban-TransitService
1208,SD-Urban-TransitService
1209,SD-Urban-TransitService
1222,SD-Urban-TransitService
1225,SD-Urban-TransitService
1210,SD-Urban-TransitService
1214,SD-Urban-TransitService
1215,SD-Urban-TransitService
1221,SD-Urban-TransitService
1216,SD-Urban-TransitService
1217,SD-Urban-TransitService
1218,SD-Urban-TransitService
1219,SD-Urban-TransitService
1220,SD-Urban-TransitService
1223,SD-Urban-TransitService
1224,SD-Urban-TransitService
1226,SD-Urban-TransitService
1227,SD-Urban-TransitService
1228,SD-Urban-TransitService
1229,SD-Urban-TransitService
1230,SD-Urban-TransitService
1231,SD-Urban-TransitService
1253,SD-Urban-TransitService
1232,SD-Urban-TransitService
1233,SD-Urban-TransitService
1234,SD-Urban-TransitService
1235,SD-Urban-TransitService
1236,SD-Urban-TransitService
1237,SD-Urban-TransitService
1238,SD-Urban-TransitService
1239,SD-Urban-TransitService
1240,SD-Urban-TransitService
1241,SD-Urban-TransitService
1242,SD-Urban-TransitService
1243,SD-Urban-TransitService
1244,SD-Urban-TransitService
1245,SD-Urban-TransitService
1246,SD-Urban-TransitService
1247,SD-Urban-TransitService
1248,SD-Urban-TransitService
1249,SD-Urban-TransitService
1250,SD-Urban-TransitService
1251,SD-Urban-TransitService
1252,SD-Urban-TransitService
1254,SD-Urban-TransitService
1255,SD-Urban-TransitService
1256,SD-Urban-TransitService
1257,SD-Urban-TransitService
1258,SD-Urban-TransitService
1259,None
1260,None
1261,None
1262,None
1264,None
1275,None
1263,SD-Urban-TransitService
1265,SD-Urban-TransitService
1266,SD-Urban-TransitService
1267,SD-Urban-TransitService
1268,SD-Urban-TransitService
1269,SD-Urban-TransitService
1270,SD-Urban-TransitService
1272,SD-Urban-TransitService
1273,SD-Urban-TransitService
1271,SD-Urban-TransitService
1274,SD-Urban-TransitService
1276,SD-Urban-TransitService
1277,SD-Urban-TransitService
1278,SD-Urban-TransitService
1279,SD-Urban-TransitService
1280,SD-Urban-TransitService
1281,SD-Urban-TransitService
1282,SD-Urban-TransitService
1283,SD-Urban-TransitService
1284,SD-Urban-TransitService
1285,SD-Urban-TransitService
1286,SD-Urban-TransitService
1287,SD-Urban-TransitService
1288,SD-Urban-TransitService
1289,SD-Urban-TransitService
1292,SD-Urban-TransitService
1293,SD-Urban-TransitService
1290,SD-Urban-TransitService
9319,SD-Urban-TransitService
9320,SD-Urban-TransitService
9321,SD-Urban-TransitService
9322,SD-Urban-TransitService
1291,None
1294,SD-Urban-TransitService
9323,SD-Urban-TransitService
9324,SD-Urban-TransitService
9325,SD-Urban-TransitService
9326,SD-Urban-TransitService
9327,SD-Urban-TransitService
9328,SD-Urban-TransitService
9329,SD-Urban-TransitService
9330,SD-Urban-TransitService
1295,None
1296,None
1297,None
1298,None
1300,None
1302,None
1303,None
1306,None
1308,None
1299,None
1301,None
1304,None
1305,None
1307,None
1309,SD-Urban-TransitService
1312,SD-Urban-TransitService
1313,SD-Urban-TransitService
1314,SD-Urban-TransitService
1315,SD-Urban-TransitService
1316,SD-Urban-TransitService
1318,SD-Urban-TransitService
1319,SD-Urban-TransitService
1310,None
1311,None
1317,None
1320,SD-Urban-TransitService
1321,SD-Urban-TransitService
1322,SD-Urban-TransitService
1332,SD-Urban-TransitService
1323,SD-Urban-TransitService
1324,SD-Urban-TransitService
1325,SD-Urban-TransitService
1326,SD-Urban-TransitService
1327,SD-Urban-TransitService
1328,SD-Urban-TransitService
1329,SD-Urban-TransitService
1330,SD-Urban-TransitService
1335,SD-Urban-TransitService
1331,None
1333,None
1334,None
1336,SD-Urban-TransitService
1337,SD-Urban-TransitService
1338,SD-Urban-TransitService
1339,SD-Urban-TransitService
1340,SD-Urban-TransitService
1341,SD-Urban-TransitService
1342,SD-Urban-TransitService
1343,SD-Urban-TransitService
1350,SD-Urban-TransitService
1351,SD-Urban-TransitService
1361,SD-Urban-TransitService
1362,SD-Urban-TransitService
1344,SD-Urban-TransitService
1345,SD-Urban-TransitService
1346,SD-Urban-TransitService
1347,SD-Urban-TransitService
1348,SD-Urban-TransitService
1349,SD-Urban-TransitService
1352,SD-Urban-TransitService
1353,SD-Urban-TransitService
1356,SD-Urban-TransitService
1357,SD-Urban-TransitService
1363,SD-Urban-TransitService
1364,SD-Urban-TransitService
1365,SD-Urban-TransitService
1366,SD-Urban-TransitService
1367,SD-Urban-TransitService
1368,SD-Urban-TransitService
1354,SD-Urban-TransitService
1355,SD-Urban-TransitService
1358,SD-Urban-TransitService
1359,SD-Urban-TransitService
1360,SD-Urban-TransitService
1369,SD-Urban-TransitService
1370,SD-Urban-TransitService
1371,SD-Urban-TransitService
1373,SD-Urban-TransitService
1375,SD-Urban-TransitService
1372,SD-Urban-TransitService
1374,SD-Urban-TransitService
1376,SD-Urban-TransitService
1377,SD-Urban-TransitService
1378,SD-Urban-TransitService
1379,SD-Urban-TransitService
1380,SD-Urban-TransitService
1381,SD-Urban-TransitService
1382,SD-Urban-TransitService
1383,SD-Urban-TransitService
1384,SD-Urban-TransitService
1385,SD-Urban-TransitService
1386,None
1387,None
1388,None
1389,None
1390,SD-Urban-TransitService
1391,SD-Urban-TransitService
1392,SD-Urban-TransitService
1393,SD-Urban-TransitService
1394,SD-Urban-TransitService
1395,SD-Urban-TransitService
1398,SD-Urban-TransitService
1399,SD-Urban-TransitService
1400,SD-Urban-TransitService
1401,SD-Urban-TransitService
1402,SD-Urban-TransitService
1403,SD-Urban-TransitService
1404,SD-Urban-TransitService
1405,SD-Urban-TransitService
1406,SD-Urban-TransitService
1407,SD-Urban-TransitService
1409,SD-Urban-TransitService
1410,SD-Urban-TransitService
1411,SD-Urban-TransitService
1396,None
1397,None
1412,None
1413,None
1417,None
1408,SD-Urban-TransitService
1414,SD-Urban-TransitService
1415,SD-Urban-TransitService
1416,SD-Urban-TransitService
1418,SD-Urban-TransitService
1419,SD-Urban-TransitService
1420,SD-Urban-TransitService
1421,SD-Urban-TransitService
1422,SD-Urban-TransitService
1423,SD-Urban-TransitService
1424,SD-Urban-TransitService
1425,SD-Urban-TransitService
1426,SD-Urban-TransitService
1427,SD-Urban-TransitService
1428,SD-Urban-TransitService
1429,SD-Urban-TransitService
1430,SD-Urban-TransitService
1431,SD-Urban-TransitService
1432,SD-Urban-TransitService
1433,SD-Urban-TransitService
1434,SD-Urban-TransitService
1435,SD-Urban-TransitService
1436,SD-Urban-TransitService
1437,SD-Urban-TransitService
1438,SD-Urban-TransitService
1443,SD-Urban-TransitService
1439,SD-Urban-TransitService
1440,SD-Urban-TransitService
1441,SD-Urban-TransitService
1442,SD-Urban-TransitService
1444,SD-Urban-TransitService
1445,SD-Urban-TransitService
1446,SD-Urban-TransitService
1447,SD-Urban-TransitService
1448,SD-Urban-TransitService
1449,SD-Urban-TransitService
1450,SD-Urban-TransitService
1451,SD-Urban-TransitService
1452,SD-Urban-TransitService
1453,SD-Urban-TransitService
1454,SD-Urban-TransitService
1455,SD-Urban-TransitService
1457,SD-Urban-TransitService
1458,SD-Urban-TransitService
1461,SD-Urban-TransitService
1456,None
1459,None
1460,None
1462,None
1463,None
1464,None
1465,None
1466,None
1467,None
1468,None
1469,None
1470,SD-Urban-TransitService
1471,SD-Urban-TransitService
1472,SD-Urban-TransitService
1473,SD-Urban-TransitService
1478,SD-Urban-TransitService
1480,SD-Urban-TransitService
1483,SD-Urban-TransitService
1484,SD-Urban-TransitService
1474,SD-Urban-TransitService
1475,SD-Urban-TransitService
1476,SD-Urban-TransitService
1477,SD-Urban-TransitService
1486,SD-Urban-TransitService
1487,SD-Urban-TransitService
1488,SD-Urban-TransitService
1479,SD-Urban-TransitService
1481,SD-Urban-TransitService
1482,SD-Urban-TransitService
1485,SD-Urban-TransitService
1489,SD-Urban-TransitService
1493,SD-Urban-TransitService
1496,SD-Urban-TransitService
1499,SD-Urban-TransitService
1500,SD-Urban-TransitService
1490,SD-Urban-TransitService
1491,SD-Urban-TransitService
1492,SD-Urban-TransitService
1494,SD-Urban-TransitService
1495,SD-Urban-TransitService
1497,SD-Urban-TransitService
1498,SD-Urban-TransitService
1501,SD-Urban-TransitService
1502,SD-Urban-TransitService
1503,SD-Urban-TransitService
1504,SD-Urban-TransitService
1505,SD-Urban-TransitService
1506,SD-Urban-TransitService
1507,SD-Urban-TransitService
1508,SD-Urban-TransitService
1509,SD-Urban-TransitService
1510,SD-Urban-TransitService
1511,SD-Urban-TransitService
1512,SD-Urban-TransitService
1513,SD-Urban-TransitService
1514,SD-Urban-TransitService
1515,SD-Urban-TransitService
1517,SD-Urban-TransitService
1518,SD-Urban-TransitService
1520,SD-Urban-TransitService
1521,SD-Urban-TransitService
1522,SD-Urban-TransitService
1523,SD-Urban-TransitService
1524,SD-Urban-TransitService
1525,SD-Urban-TransitService
1526,SD-Urban-TransitService
1527,SD-Urban-TransitService
1528,SD-Urban-TransitService
1516,None
1519,None
1529,SD-Urban-TransitService
1530,SD-Urban-TransitService
1531,SD-Urban-TransitService
1541,SD-Urban-TransitService
1542,SD-Urban-TransitService
1543,SD-Urban-TransitService
1544,SD-Urban-TransitService
1545,SD-Urban-TransitService
1551,SD-Urban-TransitService
1532,None
1533,None
1534,None
1535,SD-Urban-TransitService
1536,SD-Urban-TransitService
1538,SD-Urban-TransitService
1539,SD-Urban-TransitService
1546,SD-Urban-TransitService
1547,SD-Urban-TransitService
1550,SD-Urban-TransitService
1552,SD-Urban-TransitService
1537,SD-Urban-TransitService
1540,SD-Urban-TransitService
1548,SD-Urban-TransitService
1549,SD-Urban-TransitService
1553,SD-Urban-TransitService
1554,SD-Urban-TransitService
1555,SD-Urban-TransitService
1556,SD-Urban-TransitService
1557,SD-Urban-TransitService
1558,SD-Urban-TransitService
1559,SD-Urban-TransitService
1560,SD-Urban-TransitService
1561,SD-Urban-TransitService
1562,SD-Urban-TransitService
1563,SD-Urban-TransitService
1564,SD-Urban-TransitService
1565,SD-Urban-TransitService
1566,SD-Urban-TransitService
1567,SD-Urban-TransitService
1568,SD-Urban-TransitService
1569,SD-Urban-TransitService
1570,SD-Urban-TransitService
1571,SD-Urban-TransitService
1572,SD-Urban-TransitService
1573,SD-Urban-TransitService
1574,SD-Urban-TransitService
1575,SD-Urban-TransitService
1576,SD-Urban-TransitService
1577,SD-Urban-TransitService
1578,SD-Urban-TransitService
1579,SD-Urban-TransitService
1580,SD-Urban-TransitService
1582,SD-Urban-TransitService
1584,SD-Urban-TransitService
1585,SD-Urban-TransitService
1581,SD-Urban-TransitService
1583,SD-Urban-TransitService
1586,SD-Urban-TransitService
1587,SD-Urban-TransitService
1588,SD-Urban-TransitService
1589,SD-Urban-TransitService
1590,SD-Urban-TransitService
1591,SD-Urban-TransitService
1592,SD-Urban-TransitService
1593,SD-Urban-TransitService
1594,SD-Urban-TransitService
1595,SD-Urban-TransitService
1596,SD-Urban-TransitService
1597,SD-Urban-TransitService
1598,SD-Urban-TransitService
1599,SD-Urban-TransitService
1600,SD-Urban-TransitService
1601,SD-Urban-TransitService
1603,SD-Urban-TransitService
1602,SD-Urban-TransitService
1604,SD-Urban-TransitService
1605,SD-Urban-TransitService
1606,SD-Urban-TransitService
1607,SD-Urban-TransitService
1608,SD-Urban-TransitService
1609,SD-Urban-TransitService
1610,SD-Urban-TransitService
1613,SD-Urban-TransitService
1611,SD-Urban-TransitService
1612,SD-Urban-TransitService
1614,SD-Urban-TransitService
1615,SD-Urban-TransitService
1616,SD-Urban-TransitService
1617,SD-Urban-TransitService
1618,SD-Urban-TransitService
1619,SD-Urban-TransitService
1620,SD-Urban-TransitService
1651,SD-Urban-TransitService
1652,SD-Urban-TransitService
