MGRA,CT10BG
17137,193032
17138,193032
17139,193032
17140,193032
17141,193032
17142,193032
17143,193032
17144,193032
17145,193032
17146,193032
17147,193032
17148,193033
17149,193033
17150,193033
17151,193033
17152,193033
17153,193033
17154,193033
17155,193033
17156,193033
17157,194031
17158,194031
17159,194031
17160,194031
17161,194031
17162,194031
17163,194031
17164,194031
17165,194031
17166,194031
17167,194031
17168,194031
17169,194031
17170,194031
17171,194031
17172,194031
17173,194031
17174,194031
17175,194031
17176,194031
17177,194031
17178,194031
17179,194031
17180,194031
17181,194032
17182,194032
17183,194032
17184,194032
17185,194032
17186,194032
17187,194032
17188,194032
17189,194032
17190,194033
17191,194033
17192,194033
17193,194033
17194,194033
17195,194033
17196,194033
17197,194033
17198,194033
17199,194033
17200,194033
17201,194033
17202,194033
17203,194033
17204,194033
17205,194041
17206,194041
17207,194041
17208,194041
17209,194041
17210,194041
17211,194041
17212,194041
17213,194041
17214,194041
17215,194041
17216,194041
17217,194041
17218,194042
17219,194042
17220,194042
17221,194042
17222,194042
17223,194042
17224,194042
17225,194042
17226,194042
17227,194042
17228,194042
17229,194042
17230,194042
17231,194042
17232,194042
17233,194051
17234,194051
17235,194051
17236,194051
17237,194051
17238,194051
17239,194051
17240,194051
17241,194051
17242,194051
17243,194051
17244,194051
17245,194051
17246,194052
17247,194052
17248,194052
17249,194052
17250,194052
17251,194052
17252,194052
17253,194052
17254,194053
17255,194053
17256,194053
17257,194053
17258,194053
17259,194053
17260,194053
17261,194053
17262,194053
17263,194053
17264,194053
17265,194061
17266,194061
17267,194061
17268,194061
17269,194061
17270,194061
17271,194061
17272,194061
17273,194061
17274,194062
17275,194062
17276,194062
17277,194062
17278,194062
17279,194062
17280,194062
17281,194062
17282,194062
17283,194063
17284,194063
17285,194063
17286,194063
17287,194063
17288,194063
17289,195011
17290,195011
17291,195011
17292,195011
17293,195011
17294,195012
17295,195012
17296,195012
17297,195012
17298,195012
17299,195012
17300,195012
17301,195012
17302,195012
17303,195012
17304,195012
17305,195012
17306,195012
17307,195021
17308,195021
17309,195021
17310,195021
17311,195021
17312,195021
17313,195021
17314,195021
17315,195021
17316,195021
17317,195021
17318,195022
17319,195022
17320,195022
17321,195022
17322,195022
17323,195022
17324,195022
17325,195022
17326,195023
17327,195023
17328,195023
17329,195023
17330,195023
17331,195023
17332,195023
17333,195023
17334,195023
17335,195023
17336,195023
17337,195023
17338,195023
17339,195023
17340,195023
17341,195023
17342,195023
17343,195031
17344,195031
17345,195031
17346,195031
17347,195031
17348,195031
17349,195031
17350,195031
17351,195031
17352,195031
17353,195031
17354,195031
17355,195031
17356,195031
17357,195032
17358,195032
17359,195032
17360,195032
17361,195032
17362,195032
17363,195032
17364,195032
17365,195032
17366,195032
17367,195032
17368,195032
17369,195032
17370,195032
17371,195032
17372,195032
17373,195032
17374,195032
17375,195032
17376,195032
17377,195032
17378,195032
17379,195033
17380,195033
17381,195033
17382,195033
17383,195033
17384,195033
17385,195033
17386,195033
17387,195033
17388,195033
17389,195033
17390,195033
17391,195033
17392,196011
17393,196011
17394,196011
17395,196011
17396,196011
17397,196011
17398,196011
17399,196011
17400,196011
17401,196011
17402,196011
17403,196011
17404,196011
17405,196011
17406,196011
17407,196011
17408,196012
17409,196012
17410,196012
17411,196012
17412,196012
17413,196012
17414,196012
17415,196012
17416,196012
17417,196012
17418,196012
17419,196012
17420,196012
17421,196012
17422,196012
17423,196012
17424,196013
17425,196013
17426,196013
17427,196013
17428,196013
17429,196013
17430,196013
17431,196013
17432,196013
17433,196013
17434,196014
17435,196014
17436,196014
17437,196014
17438,196014
17439,196014
17440,196021
17441,196021
17442,196021
17443,196021
17444,196021
17445,196021
17446,196021
17447,196021
17448,196021
17449,196021
17450,196021
17451,196021
17452,196021
17453,196021
17454,196021
17455,196021
17456,196021
17457,196021
17458,196021
17459,196021
17460,196022
17461,196022
17462,196022
17463,196022
17464,196022
17465,196022
17466,196022
17467,196022
17468,196022
17469,196022
17470,196022
17471,196022
17472,196022
17473,196022
17474,196022
17475,196022
17476,196022
17477,196022
17478,196022
17479,196022
17480,196022
17481,196022
17482,196022
17483,196022
17484,196022
17485,196022
17486,196022
17487,196022
17488,196022
17489,196022
17490,196022
17491,196022
17492,196022
17493,196022
17494,196022
17495,196022
17496,196023
17497,196023
17498,196023
17499,196023
17500,196023
17501,196023
17502,196023
17503,196023
17504,197011
17505,197011
17506,197011
17507,197011
17508,197011
17509,197011
17510,197011
17511,197011
17512,197011
17513,197011
17514,197011
17515,197011
17516,197011
17517,197011
17518,197011
17519,197011
17520,197011
17521,197011
17522,197011
17523,197011
17524,197011
17525,197011
17526,197011
17527,197011
17528,197012
17529,197012
17530,197012
17531,197012
17532,197012
17533,197012
17534,197012
17535,197012
17536,197012
17537,197013
17538,197013
17539,197013
17540,197013
17541,197013
17542,197013
17543,197013
17544,197013
17545,197013
17546,197013
17547,197013
17548,197013
17549,197013
17550,197021
17551,197021
17552,197021
17553,197021
17554,197021
17555,197021
17556,197021
17557,197021
17558,197021
17559,197021
17560,197021
17561,197021
17562,197021
17563,197021
17564,197021
17565,197021
17566,197021
17567,197022
17568,197022
17569,197022
17570,197022
17571,197022
17572,197022
17573,197022
17574,197022
17575,197022
17576,197022
17577,197023
17578,197023
17579,197023
17580,197023
17581,197023
17582,197023
17583,197023
17584,197023
17585,197023
17586,197024
17587,197024
17588,197024
17589,197024
17590,197024
17591,197024
17592,197024
17593,197024
17594,197024
17595,197024
17596,197024
17597,197024
17598,197024
17599,197024
17600,197024
17601,197024
17602,197024
17603,197024
17604,197024
17605,197024
17606,197024
17607,198031
17608,198031
17609,198031
17610,198031
17611,198031
17612,198031
17613,198031
17614,198031
17615,198031
17616,198031
17617,198031
17618,198031
17619,198032
17620,198032
17621,198032
17622,198032
17623,198032
17624,198032
17625,198033
17626,198033
17627,198033
17628,198033
17629,198033
17630,198033
17631,198033
17632,198033
17633,198033
17634,198033
17635,198033
17636,198041
17637,198041
17638,198041
17639,198041
17640,198041
17641,198041
17642,198042
17643,198042
17644,198042
17645,198042
17646,198043
17647,198043
17648,198043
17649,198043
17650,198043
17651,198043
17652,198043
17653,198051
17654,198051
17655,198051
17656,198051
17657,198051
17658,198051
17659,198051
17660,198051
17661,198051
17662,198051
17663,198051
17664,198051
17665,198051
17666,198052
17667,198052
17668,198052
17669,198052
17670,198053
17671,198053
17672,198053
17673,198053
17674,198061
17675,198061
17676,198061
17677,198061
17678,198061
17679,198061
17680,198061
17681,198061
17682,198061
17683,198061
17684,198061
17685,198061
17686,198062
17687,198063
17688,198063
17689,198063
17690,198063
17691,198063
17692,198063
17693,198063
17694,198063
17695,198063
17696,198063
17697,198063
17698,198063
17699,198063
17700,198063
17701,198063
17702,198063
17703,198063
17704,198063
17705,198063
17706,198063
17707,198063
17708,198063
17709,198063
17710,198063
17711,198063
17712,198063
17713,198063
17714,198063
17715,198063
17716,198063
17717,198063
17718,198063
17719,198063
17720,198063
17721,198063
17722,198063
17723,198063
17724,198063
17725,198063
17726,198063
17727,198063
17728,198063
17729,198063
17730,198063
17731,198063
17732,198063
17733,198063
17734,198063
17735,198063
17736,198063
17737,198063
17738,198063
17739,198063
17740,198063
17741,198063
17742,198063
17743,198063
17744,198064
17745,198064
17746,198064
17747,198064
17748,198064
17749,198064
17750,198064
17751,198064
17752,198064
17753,198064
17754,198064
17755,198064
17756,198064
17757,198064
17758,198064
17759,198064
17760,198064
17761,198064
17762,198064
17763,198064
17764,198064
17765,198064
17766,198064
17767,198064
17768,198064
17769,198064
17770,198064
17771,198064
17772,198064
17773,198064
17774,198081
17775,198081
17776,198081
17777,198081
17778,198081
17779,198081
17780,198082
17781,198082
17782,198082
17783,198082
17784,198082
17785,198083
17786,198083
17787,198083
17788,198083
17789,198083
17790,198083
17791,198083
17792,198083
17793,198091
17794,198091
17795,198091
17796,198091
17797,198091
17798,198091
17799,198091
17800,198091
17801,198091
17802,198091
17803,198091
17804,198092
17805,198092
17806,198092
17807,198092
17808,198093
17809,198093
17810,198093
17811,198093
17812,198093
17813,198093
17814,198093
17815,198093
17816,198093
17817,198093
17818,199021
17819,199021
17820,199021
17821,199021
17822,199021
17823,199021
17824,199021
17825,199021
17826,199021
17827,199021
17828,199021
17829,199021
17830,199021
17831,199021
17832,199021
17833,199021
17834,199021
17835,199021
17836,199021
17837,199021
17838,199021
17839,199021
17840,199021
17841,199021
17842,199021
17843,199021
17844,199021
17845,199022
17846,199022
17847,199022
17848,199022
17849,199022
17850,199022
17851,199022
17852,199022
17853,199022
17854,199022
17855,199022
17856,199031
17857,199031
17858,199031
17859,199031
17860,199031
17861,199031
17862,199031
17863,199031
17864,199031
17865,199031
17866,199031
17867,199031
17868,199031
17869,199031
17870,199031
17871,199031
17872,199031
17873,199031
17874,199032
17875,199032
17876,199032
17877,199032
17878,199032
17879,199032
17880,199032
17881,199032
17882,199032
17883,199032
17884,199032
17885,199032
17886,199032
17887,199032
17888,199032
17889,199032
17890,199032
17891,199032
17892,199032
17893,199032
17894,199032
17895,199032
17896,199032
17897,199032
17898,199032
17899,199032
17900,199032
17901,199032
17902,199041
17903,199041
17904,199041
17905,199041
17906,199041
17907,199041
17908,199041
17909,199041
17910,199041
17911,199041
17912,199041
17913,199041
17914,199041
17915,199041
17916,199041
17917,199041
17918,199041
17919,199041
17920,199041
17921,199041
17922,199041
17923,199041
17924,199041
17925,199041
17926,199041
17927,199041
17928,199041
17929,199041
17930,199041
17931,199041
17932,199041
17933,199041
17934,199041
17935,199041
17936,199041
17937,199041
17938,199042
17939,199042
17940,199042
17941,199042
17942,199043
17943,199043
17944,199043
17945,199043
17946,199043
17947,199043
17948,199043
17949,199043
17950,199043
17951,199043
17952,199043
17953,199043
17954,199051
17955,199051
17956,199051
17957,199051
17958,199051
17959,199052
17960,199052
17961,199052
17962,199052
17963,199052
17964,199052
17965,199052
17966,199052
17967,199052
17968,199052
17969,199052
17970,199052
17971,199052
17972,199052
17973,199052
17974,199053
17975,199053
17976,199053
17977,199053
17978,199053
17979,199053
17980,199053
17981,199053
17982,200131
17983,200131
17984,200131
17985,200131
17986,200131
17987,200131
17988,200131
17989,200131
17990,200131
17991,200131
17992,200131
17993,200131
17994,200131
17995,200131
17996,200131
17997,200131
17998,200131
17999,200131
18000,200131
18001,200131
18002,200131
18003,200131
18004,200131
18005,200131
18006,200131
18007,200131
18008,200131
18009,200131
18010,200131
18011,200131
18012,200131
18013,200131
18014,200131
18015,200132
18016,200132
18017,200132
18018,200132
18019,200132
18020,200132
18021,200132
18022,200132
18023,200132
18024,200132
18025,200132
18026,200132
18027,200132
18028,200132
18029,200132
18030,200132
18031,200132
18032,200132
18033,200132
18034,200132
18035,200133
18036,200133
18037,200133
18038,200133
18039,200133
18040,200133
18041,200133
18042,200133
18043,200133
18044,200133
18045,200133
18046,200133
18047,200133
18048,200133
18049,200133
18050,200133
18051,200133
18052,200133
18053,200133
18054,200133
18055,200141
18056,200141
18057,200141
18058,200141
18059,200141
18060,200141
18061,200141
18062,200141
18063,200141
18064,200141
18065,200141
18066,200141
18067,200141
18068,200141
18069,200141
18070,200141
18071,200142
18072,200142
18073,200142
18074,200142
18075,200142
18076,200142
18077,200142
18078,200142
18079,200142
18080,200142
18081,200142
18082,200142
18083,200142
18084,200143
18085,200143
18086,200143
18087,200143
18088,200143
18089,200143
18090,200143
18091,200144
18092,200144
18093,200144
18094,200144
18095,200144
18096,200144
18097,200144
18098,200144
18099,200144
18100,200144
18101,200144
18102,200144
18103,200144
18104,200144
18105,200144
18106,200144
18107,200144
18108,200151
18109,200151
18110,200151
18111,200151
18112,200151
18113,200151
18114,200152
18115,200152
18116,200152
18117,200152
18118,200152
18119,200152
18120,200152
18121,200152
18122,200152
18123,200161
18124,200161
18125,200161
18126,200161
18127,200161
18128,200161
18129,200161
18130,200161
18131,200161
18132,200161
18133,200161
18134,200162
18135,200162
18136,200162
18137,200162
18138,200162
18139,200162
18140,200162
18141,200162
18142,200162
18143,200163
18144,200163
18145,200163
18146,200163
18147,200163
18148,200163
18149,200163
18150,200163
18151,200163
18152,200163
18153,200163
18154,200163
18155,200164
18156,200164
18157,200164
18158,200164
18159,200164
18160,200164
18161,200164
18162,200164
18163,200165
18164,200165
18165,200165
18166,200165
18167,200165
18168,200165
18169,200171
18170,200171
18171,200171
18172,200171
18173,200171
18174,200171
18175,200171
18176,200171
18177,200171
18178,200171
18179,200172
18180,200172
18181,200172
18182,200172
18183,200172
18184,200172
18185,200172
18186,200172
18187,200172
18188,200172
18189,200172
18190,200172
18191,200172
18192,200172
18193,200172
18194,200172
18195,200172
18196,200172
18197,200172
18198,200172
18199,200172
18200,200172
18201,200172
18202,200172
18203,200172
18204,200172
18205,200172
18206,200172
18207,200172
18208,200172
18209,200172
18210,200172
18211,200172
18212,200173
18213,200173
18214,200181
18215,200181
18216,200181
18217,200181
18218,200181
18219,200181
18220,200182
18221,200182
18222,200182
18223,200183
18224,200183
18225,200183
18226,200184
18227,200184
18228,200184
18229,200184
18230,200184
18231,200184
18232,200184
18233,200184
18234,200184
18235,200184
18236,200184
18237,200184
18238,200184
18239,200184
18240,200184
18241,200184
18242,200184
18243,200184
18244,200191
18245,200191
18246,200191
18247,200191
18248,200191
18249,200191
18250,200191
18251,200192
18252,200192
18253,200192
18254,200192
18255,200192
18256,200192
18257,200192
18258,200193
18259,200193
18260,200193
18261,200193
18262,200193
18263,200193
18264,200193
18265,200193
18266,200193
18267,200193
18268,200193
18269,200193
18270,200193
18271,200193
18272,200193
18273,200193
18274,200193
18275,200201
18276,200201
18277,200201
18278,200201
18279,200201
18280,200201
18281,200201
18282,200201
18283,200201
18284,200201
18285,200201
18286,200201
18287,200201
18288,200201
18289,200201
18290,200201
18291,200201
18292,200201
18293,200201
18294,200201
18295,200201
18296,200201
18297,200201
18298,200201
18299,200201
18300,200201
18301,200201
18302,200201
18303,200201
18304,200201
18305,200201
18306,200202
18307,200202
18308,200202
18309,200202
18310,200202
18311,200211
18312,200211
18313,200211
18314,200211
18315,200211
18316,200211
18317,200211
18318,200211
18319,200211
18320,200211
18321,200211
18322,200211
18323,200211
18324,200211
18325,200211
18326,200211
18327,200211
18328,200212
18329,200212
18330,200212
18331,200212
18332,200212
18333,200212
18334,200212
18335,200212
18336,200212
18337,200212
18338,200213
18339,200213
18340,200213
18341,200213
18342,200213
18343,200221
18344,200221
18345,200221
18346,200221
18347,200221
18348,200221
18349,200221
18350,200221
18351,200221
18352,200221
18353,200221
18354,200221
18355,200221
18356,200221
18357,200221
18358,200221
18359,200221
18360,200222
18361,200222
18362,200222
18363,200222
18364,200222
18365,200222
18366,200222
18367,200223
18368,200223
18369,200223
18370,200223
18371,200223
18372,200223
18373,200223
18374,200223
18375,200231
18376,200231
18377,200231
18378,200231
18379,200231
18380,200231
18381,200231
18382,200231
18383,200231
18384,200231
18385,200231
18386,200231
18387,200231
18388,200231
18389,200231
18390,200231
18391,200231
18392,200231
18393,200231
18394,200231
18395,200231
18396,200231
18397,200231
18398,200231
18399,200231
18400,200232
18401,200232
18402,200232
18403,200232
18404,200232
18405,200232
18406,200232
18407,200232
18408,200241
18409,200241
18410,200241
18411,200241
18412,200241
18413,200242
18414,200242
18415,200242
18416,200242
18417,200242
18418,200243
18419,200243
18420,200243
18421,200243
18422,200243
18423,200243
18424,200251
18425,200251
18426,200251
18427,200251
18428,200251
18429,200251
18430,200251
18431,200251
18432,200251
18433,200252
18434,200252
18435,200252
18436,200252
18437,200252
18438,200252
18439,200252
18440,200252
18441,200252
18442,200252
18443,200253
18444,200253
18445,200253
18446,200253
18447,200253
18448,200253
18449,200253
18450,200261
18451,200261
18452,200261
18453,200261
18454,200261
18455,200262
18456,200262
18457,200262
18458,200262
18459,200262
18460,200262
18461,200262
18462,200262
18463,200262
18464,200262
18465,200262
18466,200262
18467,200262
18468,200262
18469,200262
18470,200262
18471,200262
18472,200263
18473,200263
18474,200263
18475,200263
18476,200263
18477,200263
18478,200263
18479,200263
18480,200271
18481,200271
18482,200271
18483,200271
18484,200271
18485,200271
18486,200271
18487,200271
18488,200271
18489,200271
18490,200271
18491,200271
18492,200271
18493,200271
18494,200271
18495,200271
18496,200271
18497,200271
18498,200271
18499,200271
18500,200271
18501,200271
18502,200271
18503,200271
18504,200271
18505,200271
18506,200271
18507,200271
18508,200271
18509,200271
18510,200271
18511,200271
18512,200271
18513,200271
18514,200271
18515,200271
18516,200271
18517,200271
18518,200271
18519,200271
18520,200271
18521,200271
18522,200271
18523,200271
18524,200271
18525,200271
18526,200271
18527,200271
18528,200271
18529,200271
18530,200271
18531,200271
18532,200271
18533,200271
18534,200271
18535,200271
18536,200271
18537,200271
18538,200271
18539,200271
18540,200271
18541,200272
18542,200272
18543,200273
18544,200273
18545,200273
18546,200273
18547,200273
18548,200273
18549,200273
18550,200273
18551,200273
18552,200273
18553,200273
18554,200273
18555,200273
18556,200273
18557,200273
18558,200273
18559,200273
18560,200273
18561,200273
18562,200273
18563,200273
18564,200281
18565,200281
18566,200282
18567,200282
18568,200291
18569,200291
18570,200291
18571,200291
18572,200291
18573,200291
18574,200291
18575,200291
18576,200291
18577,200291
18578,200291
18579,200291
18580,200291
18581,200291
18582,200291
18583,200291
18584,200291
18585,200291
18586,200291
18587,200291
18588,200291
18589,200291
18590,200291
18591,200291
18592,200291
18593,200291
18594,200291
18595,200291
18596,200291
18597,200291
18598,200291
18599,200291
18600,200291
18601,200291
18602,200291
18603,200291
18604,200291
18605,200292
18606,200292
18607,200292
18608,200292
18609,200292
18610,200292
18611,200292
18612,200292
18613,200292
18614,200292
18615,200293
18616,200293
18617,201031
18618,201031
18619,201031
18620,201031
18621,201031
18622,201031
18623,201031
18624,201031
18625,201031
18626,201031
18627,201031
18628,201031
18629,201031
18630,201031
18631,201031
18632,201031
18633,201031
18634,201031
18635,201031
18636,201031
18637,201031
18638,201031
18639,201031
18640,201031
18641,201031
18642,201031
18643,201031
18644,201031
18645,201031
18646,201031
18647,201031
18648,201031
18649,201031
18650,201031
18651,201031
18652,201031
18653,201031
18654,201031
18655,201031
18656,201031
18657,201031
18658,201031
18659,201031
18660,201031
18661,201031
18662,201031
18663,201031
18664,201031
18665,201031
18666,201031
18667,201031
18668,201031
18669,201031
18670,201031
18671,201031
18672,201031
18673,201031
18674,201031
18675,201031
18676,201031
18677,201031
18678,201031
18679,201031
18680,201031
18681,201031
18682,201031
18683,201031
18684,201031
18685,201031
18686,201031
18687,201031
18688,201031
18689,201032
18690,201032
18691,201032
18692,201032
18693,201032
18694,201032
18695,201032
18696,201032
18697,201032
18698,201032
18699,201032
18700,201032
18701,201032
18702,201032
18703,201032
18704,201032
18705,201032
18706,201032
18707,201032
18708,201032
18709,201032
18710,201032
18711,201032
18712,201032
18713,201032
18714,201032
18715,201032
18716,201032
18717,201032
18718,201032
18719,201033
18720,201033
18721,201033
18722,201033
18723,201033
18724,201033
18725,201033
18726,201033
18727,201033
18728,201033
18729,201033
18730,201033
18731,201033
18732,201033
18733,201033
18734,201033
18735,201033
18736,201033
18737,201033
18738,201033
18739,201033
18740,201033
18741,201033
18742,201033
18743,201033
18744,201033
18745,201033
18746,201033
18747,201033
18748,201033
18749,201033
18750,201033
18751,201033
18752,201033
18753,201033
18754,201033
18755,201033
18756,201034
18757,201034
18758,201034
18759,201034
18760,201034
18761,201034
18762,201034
18763,201034
18764,201034
18765,201034
18766,201034
18767,201034
18768,201034
18769,201034
18770,201051
18771,201051
18772,201051
18773,201051
18774,201051
18775,201051
18776,201051
18777,201051
18778,201051
18779,201052
18780,201052
18781,201052
18782,201052
18783,201052
18784,201052
18785,201052
18786,201052
18787,201052
18788,201052
18789,201061
18790,201061
18791,201061
18792,201061
18793,201061
18794,201061
18795,201061
18796,201061
18797,201061
18798,201061
18799,201061
18800,201061
18801,201061
18802,201061
18803,201061
18804,201061
18805,201061
18806,201061
18807,201061
18808,201061
18809,201062
18810,201062
18811,201062
18812,201062
18813,201062
18814,201062
18815,201062
18816,201071
18817,201071
18818,201071
18819,201071
18820,201071
18821,201071
18822,201071
18823,201071
18824,201071
18825,201071
18826,201071
18827,201071
18828,201071
18829,201071
18830,201071
18831,201071
18832,201071
18833,201072
18834,201072
18835,201072
18836,201072
18837,201072
18838,201072
18839,201072
18840,201072
18841,201072
18842,201072
18843,201081
18844,201081
18845,201081
18846,201081
18847,201081
18848,201082
18849,201082
18850,201083
18851,201083
18852,201083
18853,201083
18854,201084
18855,201084
18856,201084
18857,201084
18858,201084
18859,201084
18860,201091
18861,201091
18862,201091
18863,201091
18864,201091
18865,201091
18866,201091
18867,201092
18868,201092
18869,201092
18870,201092
18871,201092
18872,201092
18873,201093
18874,201093
18875,201093
18876,201093
18877,201093
18878,201093
18879,201094
18880,201094
18881,201094
18882,201094
18883,201094
18884,201094
18885,201094
18886,201094
18887,202021
18888,202021
18889,202021
18890,202021
18891,202021
18892,202022
18893,202022
18894,202022
18895,202022
18896,202022
18897,202022
18898,202023
18899,202023
18900,202023
18901,202023
18902,202023
18903,202023
18904,202023
18905,202023
18906,202023
18907,202023
18908,202023
18909,202023
18910,202023
18911,202023
18912,202023
18913,202023
18914,202023
18915,202023
18916,202061
18917,202061
18918,202061
18919,202061
18920,202061
18921,202062
18922,202062
18923,202062
18924,202062
18925,202062
18926,202063
18927,202063
18928,202063
18929,202063
18930,202071
18931,202071
18932,202071
18933,202071
18934,202072
18935,202072
18936,202072
18937,202072
18938,202072
18939,202072
18940,202072
18941,202072
18942,202081
18943,202081
18944,202081
18945,202081
18946,202081
18947,202081
18948,202081
18949,202081
18950,202081
18951,202081
18952,202081
18953,202081
18954,202091
18955,202091
18956,202091
18957,202091
18958,202091
18959,202092
18960,202092
18961,202092
18962,202092
18963,202093
18964,202093
18965,202093
18966,202093
18967,202101
18968,202101
18969,202101
18970,202101
18971,202101
18972,202101
18973,202102
18974,202102
18975,202102
18976,202102
18977,202102
18978,202102
18979,202111
18980,202111
18981,202111
18982,202111
18983,202111
18984,202112
18985,202112
18986,202112
18987,202112
18988,202112
18989,202112
18990,202112
18991,202112
18992,202112
18993,202112
18994,202112
18995,202112
18996,202112
18997,202112
18998,202112
18999,202112
19000,202113
19001,202113
19002,202113
19003,202114
19004,202131
19005,202131
19006,202131
19007,202132
19008,202132
19009,202132
19010,202133
19011,202133
19012,202141
19013,202141
19014,202141
19015,202141
19016,202141
19017,202141
19018,202141
19019,202142
19020,202142
19021,202142
19022,202142
19023,202142
19024,202142
19025,202142
19026,202142
19027,202142
19028,202142
19029,202142
19030,202142
19031,202142
19032,202142
19033,202142
19034,202142
19035,202142
19036,202142
19037,202142
19038,202142
19039,202142
19040,202142
19041,202142
19042,202142
19043,202142
19044,202142
19045,202142
19046,202142
19047,202143
19048,202143
19049,202143
19050,202143
19051,203041
19052,203041
19053,203041
19054,203041
19055,203041
19056,203041
19057,203041
19058,203041
19059,203041
19060,203041
19061,203041
19062,203041
19063,203041
19064,203041
19065,203041
19066,203041
19067,203041
19068,203041
19069,203041
19070,203041
19071,203042
19072,203042
19073,203043
19074,203043
19075,203043
19076,203043
19077,203043
19078,203043
19079,203043
19080,203043
19081,203043
19082,203043
19083,203044
19084,203044
19085,203044
19086,203044
19087,203044
19088,203044
19089,203044
19090,203044
19091,203044
19092,203044
19093,203044
19094,203044
19095,203044
19096,203044
19097,203044
19098,203044
19099,203044
19100,203044
19101,203044
19102,203044
19103,203044
19104,203044
19105,203044
19106,203044
19107,203044
19108,203044
19109,203044
19110,203044
19111,203044
19112,203044
19113,203044
19114,203044
19115,203044
19116,203044
19117,203044
19118,203044
19119,203044
19120,203044
19121,203044
19122,203044
19123,203051
19124,203051
19125,203051
19126,203051
19127,203051
19128,203051
19129,203051
19130,203051
19131,203051
19132,203051
19133,203051
19134,203051
19135,203051
19136,203051
19137,203051
19138,203051
19139,203051
19140,203051
19141,203051
19142,203051
19143,203051
19144,203052
19145,203052
19146,203052
19147,203052
19148,203052
19149,203052
19150,203052
19151,203052
19152,203052
19153,203052
19154,203052
19155,203052
19156,203052
19157,203052
19158,203052
19159,203052
19160,203052
19161,203052
19162,203052
19163,203052
19164,203052
19165,203052
19166,203052
19167,203052
19168,203052
19169,203052
19170,203053
19171,203053
19172,203053
19173,203053
19174,203053
19175,203053
19176,203053
19177,203053
19178,203053
19179,203061
19180,203061
19181,203061
19182,203061
19183,203061
19184,203061
19185,203061
19186,203061
19187,203061
19188,203061
19189,203061
19190,203061
19191,203061
19192,203061
19193,203061
19194,203061
19195,203061
19196,203061
19197,203061
19198,203061
19199,203061
19200,203061
19201,203061
19202,203061
19203,203061
19204,203061
19205,203061
19206,203061
19207,203061
19208,203061
19209,203061
19210,203061
19211,203061
19212,203061
19213,203061
19214,203061
19215,203061
19216,203061
19217,203061
19218,203061
19219,203061
19220,203061
19221,203061
19222,203061
19223,203061
19224,203061
19225,203061
19226,203061
19227,203061
19228,203061
19229,203061
19230,203061
19231,203061
19232,203061
19233,203061
19234,203061
19235,203061
19236,203061
19237,203061
19238,203061
19239,203061
19240,203061
19241,203062
19242,203062
19243,203062
19244,203062
19245,203062
19246,203062
19247,203062
19248,203062
19249,203062
19250,203062
19251,203062
19252,203071
19253,203071
19254,203071
19255,203071
19256,203071
19257,203071
19258,203071
19259,203071
19260,203071
19261,203071
19262,203071
19263,203071
19264,203071
19265,203071
19266,203071
19267,203071
19268,203071
19269,203071
19270,203071
19271,203071
19272,203071
19273,203071
19274,203071
19275,203071
19276,203071
19277,203071
19278,203071
19279,203071
19280,203071
19281,203071
19282,203071
19283,203071
19284,203071
19285,203071
19286,203071
19287,203071
19288,203071
19289,203071
19290,203071
19291,203072
19292,203072
19293,203072
19294,203072
19295,203072
19296,203072
19297,203072
19298,203072
19299,203072
19300,203072
19301,203072
19302,203072
19303,203072
19304,203072
19305,203072
19306,203072
19307,203072
19308,203072
19309,203072
19310,203072
19311,203072
19312,203072
19313,203072
19314,203072
19315,203072
19316,203072
19317,203072
19318,203072
19319,203072
19320,203072
19321,203072
19322,203072
19323,203072
19324,203072
19325,203072
19326,203072
19327,203072
19328,203072
19329,203072
19330,203072
19331,203072
19332,203072
19333,203072
19334,203072
19335,203072
19336,203072
19337,203072
19338,203072
19339,203072
19340,203072
19341,203072
19342,203072
19343,203072
19344,203072
19345,203072
19346,203072
19347,203072
19348,203072
19349,203072
19350,203072
19351,203072
19352,203072
19353,203072
19354,203072
19355,203072
19356,203072
19357,203072
19358,203072
19359,203072
19360,203072
19361,203072
19362,203072
19363,203072
19364,203072
19365,203072
19366,203072
19367,203072
19368,203072
19369,203072
19370,203073
19371,203073
19372,203073
19373,203073
19374,203073
19375,203073
19376,203073
19377,203073
19378,203073
19379,203073
19380,203073
19381,203073
19382,203074
19383,203074
19384,203074
19385,203074
19386,203074
19387,203074
19388,203074
19389,203074
19390,203074
19391,203074
19392,203081
19393,203081
19394,203081
19395,203082
19396,203082
19397,203082
19398,203083
19399,203083
19400,203083
19401,203083
19402,203083
19403,203083
19404,203091
19405,203091
19406,203091
19407,203091
19408,203091
19409,203091
19410,203091
19411,203091
19412,203091
19413,203091
19414,203091
19415,203091
19416,203091
19417,203091
19418,203091
19419,203091
19420,203091
19421,203091
19422,203091
19423,203091
19424,203091
19425,203091
19426,203091
19427,203091
19428,203091
19429,203092
19430,203092
19431,203092
19432,203092
19433,203092
19434,203092
19435,203092
19436,203092
19437,203092
19438,203092
19439,203092
19440,204011
19441,204011
19442,204011
19443,204011
19444,204011
19445,204011
19446,204011
19447,204011
19448,204011
19449,204011
19450,204011
19451,204011
19452,204012
19453,204012
19454,204012
19455,204012
19456,204012
19457,204012
19458,204012
19459,204012
19460,204012
19461,204012
19462,204012
19463,204012
19464,204012
19465,204012
19466,204012
19467,204012
